pl_name,VAE_anomaly,ESI_equal,CDHS,SEPHI_simple,pl_rade,pl_dens,pl_insol,st_teff,pl_orbeccen
Kepler-445 c,0.012961572877901353,0.0,0.0,3.2437550118161687e-90,2.51,0.4319419237749546,9.177,3157.0,0.0
Kepler-1666 b,0.012956736811863894,0.0,0.0,0.0,2.88273782,0.36116152450090744,48.23,6293.0,0.0
Kepler-1233 b,0.012953041365126858,0.0,0.0,0.0,2.6,0.411978221415608,30.061,6198.0,0.0
TOI-2040 b,0.012951824492090482,0.17176486538180638,0.06854730993213132,0.0,10.32347122,0.2250453720508167,216.0,5132.0,0.109
Kepler-106 d,0.012936443438770744,0.0,0.0,0.0,0.95,2.255410477989828,45.357,5858.0,0.0
TOI-2977 b,0.012935958974986655,0.0,0.0,0.0,13.15934334,0.23230490018148822,947.8,5691.0,0.0
Kepler-401 d,0.012932432035425347,0.0,0.0,8.571500273152871e-74,2.27,0.49183303085299457,8.485,6184.0,0.0
Kepler-1258 b,0.012930169256737102,0.0,0.0,0.0,0.86,0.8874773139745916,2775.0,5839.0,0.0
Kepler-243 c,0.01291902208870378,0.0,0.0,0.0,1.99,0.5843920145190563,21.72,5228.0,0.0
LTT 3780 b,0.012892968906332344,0.0,0.0,0.0,1.325,1.0526315789473684,111.0,3358.0,0.0
Kepler-745 b,0.012890552119798978,0.0,0.0,0.0,2.16,0.5263157894736842,286.026,5849.0,0.0
Kepler-342 e,0.012884804191766772,0.0,0.0,0.0,0.88,0.9001814882032668,3111.322,6366.0,0.0
GJ 367 b,0.01287778108812462,0.0,0.0,0.0,0.736,1.252268602540835,579.0,3535.0,0.0
GJ 581 c,0.012871784111045632,0.6374899332172791,0.024950579686912517,0.5199684067771663,2.5,0.43375680580762255,2.3985,3500.0,0.032
Kepler-509 b,0.01286243859896546,0.0,0.0,0.0,2.49,0.4373865698729583,28.481,6060.0,0.0
Kepler-1312 b,0.012852091884453997,0.0,0.0,0.0,2.1,0.544464609800363,219.117,5719.0,0.0
Kepler-338 c,0.0128482934153611,0.3394567135483518,0.08967783298603745,0.0,2.34,0.47368421052631576,119.648,5923.0,0.03
TOI-4552 b,0.012844646956155843,0.0,0.0,0.0,1.11,1.4047186932849365,263.0,3258.0,0.0
Kepler-929 b,0.012844453688694673,0.0,0.0,0.0,1.11,1.029038112522686,8159.933,5869.0,0.0
Kepler-402 c,0.012840798265585714,0.0,0.0,0.0,1.56,0.8003629764065336,353.973,6090.0,0.0
AU Mic c,0.012836979235963423,0.4233504886045349,0.02601912699684566,1.590707325381877e-49,2.79,0.7078039927404719,7.3,3540.0,0.18
Kepler-290 d,0.012836943557183775,0.0,0.0,0.0,0.86,0.8874773139745916,1503.79,5142.0,0.0
Kepler-910 b,0.012823581677104387,0.0,0.0,0.0,0.82,0.8620689655172414,2108.073,6230.0,0.0
Kepler-1359 b,0.012822996098332573,0.0,0.0,0.4366054691336835,2.83,0.37023593466424687,2.451,4709.0,0.0
Kepler-193 c,0.012820112079855133,0.0,0.0,0.0,2.75,0.38294010889292196,16.026,6335.0,0.0
Kepler-1316 b,0.012813882466124487,0.0,0.0,1.2163583957044335e-132,3.54,0.27586206896551724,10.714,5884.0,0.0
Kepler-1373 b,0.012812071143979871,0.0,0.0,0.0,1.16,1.0544464609800364,8385.9,6299.0,0.0
Kepler-1154 c,0.012804838287706236,0.0,0.0,0.0,2.36,0.4682395644283122,339.573,6327.0,0.0
Kepler-1777 b,0.012799627893737899,0.0,0.0,0.0,2.13189678,0.5335753176043557,71.3,5771.0,0.0
Kepler-336 c,0.012791047866061011,0.0,0.0,0.0,2.1,0.544464609800363,206.91,5867.0,0.0
GJ 536 c,0.012786032780845393,0.0,0.0,0.9786564374477399,2.3,0.4827586206896552,1.692,3641.0,0.0
WASP-104 b,0.012781017265871728,0.0,0.0,0.0,12.745,0.19491833030852995,867.7365,5475.0,0.0
Kepler-201 c,0.012767671835163396,0.0,0.0,5.472021007714342e-29,2.85,0.3666061705989111,6.033,6065.0,0.0
Kepler-1490 b,0.012767196899281763,0.0,0.0,2.7572593997091526e-06,3.04,0.3357531760435572,3.788,5515.0,0.0
Kepler-365 b,0.012756852820941356,0.0,0.0,0.0,2.04,0.5662431941923776,132.15,6012.0,0.0
Kepler-653 b,0.01274830881834116,0.0,0.0,0.0,1.95,0.6007259528130672,90.384,5665.0,0.0
Kepler-1346 b,0.012742101045806023,0.0,0.0,0.0,1.58,0.7894736842105263,545.575,6133.0,0.0
Kepler-1567 b,0.012741513122405774,0.0,0.0,0.12158468866013827,2.73,0.38656987295825773,2.723,5655.0,0.0
GJ 1214 b,0.012741279407588912,0.41925706296654464,0.014291820270341498,0.0,2.733,0.4101633393829401,17.2,3101.0,0.0062
HD 141004 b,0.012738959356225864,0.2128301402774512,0.08867286424104225,0.0,3.77,0.2540834845735027,144.73,5885.38,0.16
HIP 14810 b,0.012733476501426063,0.18323812795350122,0.0795533472244347,0.0,13.0,0.5626134301270418,201.7351,5544.0,0.14399
Wolf 327 b,0.012731902623106875,0.0,0.0,0.0,1.24,1.3139745916515428,233.9,3542.0,0.0
Kepler-168 b,0.012725350605242004,0.0,0.0,0.0,1.46,0.8747731397459166,725.064,6282.0,0.0
Kepler-804 b,0.012723358031501498,0.0,0.0,0.0,1.94,0.604355716878403,83.427,5817.0,0.0
TOI-1451 b,0.01271921442637957,0.0,0.0,0.0,2.61143902,0.8475499092558983,53.0216,5801.0,0.0
Kepler-60 c,0.012717000429798923,0.30086088948713957,0.08919698669656963,0.0,1.9,0.5553539019963702,236.0,5905.0,0.039
LTT 1445 A b,0.012715934122951175,0.4995082142162142,0.026606828017309153,1.5941237681193958e-24,1.34,1.1252268602540836,5.7,3562.0,0.18
TOI-1670 c,0.012708433242417968,0.27780726208754647,0.0962761126248561,2.1334433690847873e-274,11.06326395,0.14700544464609802,14.5514,6170.0,0.09
K2-117 c,0.012706038238297876,0.36669159370198945,0.032376983490940425,0.0,2.06,0.558983666061706,21.4,3778.0,0.15
Kepler-68 c,0.012705648920842293,0.2979030852672472,0.0876475930971745,0.0,0.979,1.3611615245009074,204.0,5847.0,0.099
WASP-141 b,0.01269744548969826,0.0,0.0,0.0,13.56289,0.35934664246823955,1061.5542,5900.0,0.0
Kepler-680 b,0.012695181459569892,0.0,0.0,0.0,2.42,0.4537205081669692,706.62,5890.0,0.0
Kepler-1556 b,0.012693665846197603,0.0,0.0,0.0,1.96,0.5952813067150635,92.138,5608.0,0.0
Kepler-1094 b,0.012681374074329147,0.0,0.0,1.90535682445132e-121,3.18,0.31578947368421056,10.336,6112.0,0.0
HD 134606 c,0.012678303916553195,0.4242929594547702,0.08040818507237439,7.3623151635567525e-205,3.37,0.29401088929219604,12.84,5576.0,0.055
Kepler-642 b,0.01267265361775273,0.0,0.0,0.0,2.9,0.3575317604355717,719.373,6570.0,0.0
GJ 676 A d,0.012671527142912314,0.2993587715498094,0.031201581450015982,0.0,1.78,0.6751361161524502,59.6154,3734.0,0.192
HD 73344 b,0.012661396757755634,0.32902765451300303,0.09848266281987525,0.0,2.884,0.4448275862068966,111.9729,6252.6,0.03
HD 36384 b,0.012659389181727192,0.1733267663190877,0.03670460009616716,0.0,12.7,1.0217785843920146,229.7515,3940.0,0.2
WASP-37 b,0.012656562607003947,0.0,0.0,0.0,13.002,0.2776769509981851,545.3338,5800.0,0.0
K2-370 b,0.012655668670433365,0.0,0.0,0.0,2.67,0.5807622504537205,428.205,5662.0,0.0
Kepler-1267 b,0.012649463135433713,0.0,0.0,0.0,3.01,0.3411978221415608,86.469,6096.0,0.0
NGTS-21 b,0.012648133779611784,0.0,0.0,0.0,14.90794433,0.2268602540834846,514.2853,4660.0,0.0
HD 93963 A c,0.012643527467570553,0.0,0.0,0.0,3.11976057,0.6007259528130672,543.8,5908.0,0.0
TOI-669 b,0.012641805440333036,0.0,0.0,0.0,2.58606487,0.5753176043557169,388.2,5597.0,0.0
BD+20 2457 c,0.012635910005985978,0.14966253858400702,0.041967195597584675,0.0,12.4,2.0689655172413794,366.1069,4137.0,0.18
Kepler-1416 b,0.012624370586963498,0.0,0.0,0.0,0.88,0.9001814882032668,2658.55,6019.0,0.0
Kepler-351 d,0.012614304248076472,0.0,0.0,0.9837991599596494,2.72,0.3883847549909256,1.989,5225.0,0.0
Kepler-1188 b,0.012611416740428242,0.0,0.0,0.0,2.08,0.5517241379310345,165.573,5913.0,0.0
Kepler-258 c,0.012608345577797643,0.0,0.0,5.883255143339372e-63,3.61,0.26860254083484575,7.985,4942.0,0.0
Kepler-433 b,0.012601997988439672,0.1018959154276554,0.1013517123470379,0.0,16.25,0.20508166969147004,1682.66,6360.0,0.119
Kepler-122 b,0.012594968692031944,0.0,0.0,0.0,2.34,0.47368421052631576,448.102,6050.0,0.0
Kepler-759 b,0.012594615308772317,0.0,0.0,0.0,2.27,0.49183303085299457,19.02,5860.0,0.0
TOI-2529 b,0.012588263059231466,0.3029150315307639,0.08644547737349356,0.0,11.54525012,0.4827586206896552,70.9731,5802.0,0.021
Kepler-998 b,0.01258601341029664,0.0,0.0,0.0,2.32,0.4791288566243195,409.917,6058.0,0.0
GJ 433 b,0.012575910456072743,0.5603127056257888,0.023908746059729202,1.4790406969759696e-18,2.33,0.47731397459165154,5.2029,3461.0,0.04
Kepler-1014 b,0.012570110910025824,0.0,0.0,0.0,2.39,0.46098003629764067,33.479,5388.0,0.0
TOI-500 b,0.012569122223943791,0.22330770523142332,0.050061441470316784,0.0,1.166,0.8874773139745916,1138.0,4440.0,0.063
Kepler-54 c,0.012562808220764277,0.0,0.0,0.008444946892620835,1.23,0.43128275862068965,3.07,3705.0,0.0
TOI-4860 b,0.012557922431122906,0.2542042708603121,0.01853929582731954,0.0,8.7,0.13611615245009076,42.5,3260.0,0.008
Kepler-66 b,0.012553683896006326,0.0,0.0,0.0,2.8,0.3756805807622504,62.845,5962.0,0.0
Kepler-126 c,0.012543085182699908,0.2512995271261767,0.09811935673449546,0.0,1.58,0.3077197822141561,112.128,6239.0,0.19
WASP-97 b,0.012531484631649284,0.0,0.0,0.0,12.77826,0.21960072595281308,1414.87,5640.0,0.0
KOI-351 f,0.012527412656264645,0.0,0.0,1.0856691653552116e-40,2.88,0.36116152450090744,6.796,6080.0,0.0
TYC 1422-614-1 b,0.012493422119563011,0.25887771008986166,0.0598386493561884,0.0,13.3,0.3375680580762251,47.0221,4806.0,0.06
Kepler-60 d,0.012486510293793617,0.26085024236477033,0.08919698669656903,0.0,1.99,0.5281306715063522,161.0,5905.0,0.002
Kepler-1772 b,0.0124719525141496,0.0,0.0,0.0,2.68609988,0.39564428312159716,1485.0,5541.0,0.0
Kepler-92 c,0.01244883089682778,0.3545201314328259,0.08860928567610973,0.0,2.6,0.8615471869328494,106.207,5883.0,0.04
WASP-173 A b,0.012446273390352109,0.0,0.0,0.0,13.4508,0.515426497277677,1920.0,5800.0,0.0
Kepler-1544 b,0.012438002699796037,0.0,0.0,0.9687279870663713,1.78,0.6751361161524502,0.833,4886.0,0.0
Kepler-360 c,0.012436080538190515,0.0,0.0,0.0,2.1,0.544464609800363,146.5,6053.0,0.0
HATS-16 b,0.012428769878261784,0.0,0.0,0.0,14.5717,0.3375680580762251,994.8095,5738.0,0.0
Kepler-881 b,0.012424292820800424,0.0,0.0,0.0,1.78,0.6751361161524502,538.569,5961.0,0.0
K2-28 b,0.012419744751781649,0.0,0.0,0.0,2.32,0.4791288566243195,30.1,3214.0,0.0
GJ 3929 c,0.012414500389961154,0.0,0.0,0.9780321308290683,2.26,0.4936479128856625,1.68,3384.0,0.0
Kepler-1353 b,0.012407045737400167,0.0,0.0,2.92722393525834e-134,1.8,0.6660617059891107,10.767,4776.0,0.0
HD 158996 b,0.012403995038521711,0.17005528329516795,0.04015066517070052,0.0,12.3,2.3774954627949185,234.6259,4069.0,0.13
tau Gem b,0.012403297829578271,0.20064890148133344,0.04867232996741026,0.0,12.1,3.68421052631579,241.3109,4388.0,0.031
TOI-1386 b,0.012397937631012344,0.0,0.0,0.0,6.2163865,0.18874773139745918,34.68,5735.0,0.0
Kepler-984 b,0.012395431395342788,0.0,0.0,1.6249296466081108e-250,2.12,0.5372050816696915,13.991,5610.0,0.0
TOI-1408 c,0.01238772888331249,0.1609168268556676,0.09486028743921152,0.0,2.22,0.6896551724137931,2005.35,6117.0,0.1353
CoRoT-24 b,0.012383329797856267,0.0,0.0,0.0,3.7,0.1633393829401089,79.826,4950.0,0.0
Qatar-1 b,0.012381770698061696,0.0,0.0,0.0,12.811887,0.19528130671506355,382.328,5013.0,0.0
Kepler-1173 b,0.012367033390107356,0.0,0.0,0.0,0.89,0.9056261343012705,1462.098,5252.0,0.0
WASP-77 A b,0.012364814185885684,0.1455975211803037,0.08150344606505594,0.0,13.56,0.2413793103448276,1440.0,5617.0,0.01353
HD 47536 b,0.012360492383647805,0.23681076020605907,0.04845862050541892,0.0,12.6,1.161524500907441,47.5699,4380.0,0.2
Kepler-666 b,0.012360273358838677,0.0,0.0,0.0,2.4,0.4573502722323049,575.644,5887.0,0.0
GJ 3779 b,0.012351606756833083,0.4130456087589159,0.020248971523212058,2.596575097108683e-204,2.75,0.38294010889292196,12.8254,3324.0,0.07
Kepler-1917 b,0.012340812356259112,0.0,0.0,0.0,1.88971288,0.6243194192377496,48.99,5530.0,0.0
LHS 3844 b,0.012336841180155503,0.0,0.0,0.0,1.286,1.1161524500907443,73.67,3080.0,0.0
Kepler-1482 b,0.012326931431379699,0.0,0.0,0.0,1.01,0.9782214156079855,86.499,5381.0,0.0
Kepler-602 b,0.012325849856883666,0.0,0.0,0.0,2.09,0.5480943738656987,128.783,6062.0,0.0
Kepler-865 b,0.012323415923747043,0.0,0.0,0.0,2.49,0.4373865698729583,46.362,5570.0,0.0
HAT-P-59 b,0.012321506830769135,0.17930688252875676,0.08313298071270135,0.0,12.58768533,0.24446460980036297,441.4,5678.0,0.03
BD+03 2562 b,0.012319471269006411,0.16569160128033533,0.0408452209221536,0.0,12.7,0.9909255898366607,296.5605,4095.0,0.2
TOI-286 c,0.012312889201377568,0.0,0.0,0.0,1.88,0.5607985480943739,22.4437,5152.0,0.0
Kepler-1589 b,0.012311014978932085,0.0,0.0,0.0,1.09,1.0163339382940109,5228.785,6166.0,0.0
Kepler-846 b,0.012308666520839059,0.0,0.0,0.0,2.48,0.43920145190562615,35.276,5579.0,0.0
Kepler-196 d,0.012304713122732033,0.0,0.0,0.983327419434939,2.66065673,0.4010889292196007,1.8,5132.0,0.0
TOI-2015 c,0.0123023175624152,0.28711290900311587,0.01952770208900778,8.819682483318368e-39,2.93,0.35390199637023595,6.68,3297.0,0.00033
Kepler-1385 b,0.012301507152285509,0.0,0.0,0.0,0.85,0.8820326678765881,1591.477,5732.0,0.0
TOI-2015 b,0.01228631050403938,0.36781124691560096,0.019527702089007355,4.613526940039503e-218,3.309,0.2540834845735027,13.185,3297.0,0.0789
TOI-5624 f,0.012280683667522923,0.0,0.0,2.7502464880157373e-78,3.66,0.26497277676951,8.6817,5327.0,0.0
HD 12648 b,0.012270921085175367,0.19914274684282499,0.06061334615588825,0.0,13.4,0.2577132486388385,194.0796,4835.0,0.04
Kepler-1543 b,0.012268765966639375,0.0,0.0,0.0,2.71,0.39019963702359345,375.651,6561.0,0.0
K2-36 c,0.012264197950986098,0.25936628375599163,0.06277715445849931,0.0,3.2,0.23593466424682397,89.0,4916.0,0.089
KOI-94 b,0.012261733383546651,0.16426718030776585,0.09659667681785784,0.0,1.71,1.8330308529945554,1053.181,6182.0,0.25
Kepler-651 b,0.012239723558967911,0.0,0.0,0.0,2.37,0.46460980036297644,27.223,5522.0,0.0
Kepler-1778 b,0.012237364595246127,0.0,0.0,0.0,3.01665969,0.33938294010889297,186.14,6310.0,0.0
TOI-1634 b,0.01223572195095724,0.0,0.0,0.0,1.759,0.9586286751361162,121.0,3550.0,0.0
TOI-270 d,0.01222514801323363,0.5213677760243354,0.02511086178340292,3.91210072389973e-91,2.0,0.5263157894736842,9.2135,3506.0,0.0066
YZ Cet c,0.012210658195798425,0.0,0.0,1.2662455638919278e-13,1.05,0.9818511796733213,4.72,3151.0,0.0
Kepler-445 b,0.012208740723279817,0.0,0.0,0.0,1.58,0.7894736842105263,17.657,3157.0,0.0
Kepler-85 b,0.012202548936359973,0.35795613941337884,0.07851685633379694,0.0,1.778,0.33021651542649727,107.028,5505.2,0.02
Kepler-1054 b,0.012187136109834556,0.0,0.0,0.0,2.63,0.4065335753176044,760.524,6209.0,0.0
Qatar-5 b,0.012185591009964395,0.0,0.0,0.0,12.408363,0.7168784029038113,669.0,5747.0,0.0
Kepler-864 c,0.01218303524459809,0.0,0.0,0.0,1.62,0.764065335753176,1305.04,6213.0,0.0
WASP-106 b,0.012177453226847674,0.20771325856797385,0.09178821392315112,0.0,12.10569916,0.3375680580762251,327.8307,6002.0,0.023
Kepler-637 b,0.012177366857759045,0.0,0.0,0.0,4.75,0.18874773139745918,63.805,6096.0,0.0
Kepler-78 b,0.012167404841130977,0.0,0.0,0.0,1.201,0.9673321234119783,4070.0,5058.0,0.0
G 9-40 b,0.012155703792480241,0.0,0.0,2.0503301449784137e-32,1.9,0.5807622504537205,6.27,3395.0,0.0
Kepler-524 c,0.012146423925617223,0.0,0.0,0.0,0.96,0.9473684210526315,2959.338,6014.0,0.0
Gl 686 b,0.012138638999472621,0.5706637013276183,0.02911791419564712,5.539655616839465e-05,2.46,0.4446460980036298,3.5638,3656.0,0.05
Kepler-1736 b,0.012137572441623258,0.0,0.0,0.0,3.8765856,0.24500907441016337,24.27,6085.0,0.0
Kepler-1443 b,0.012136022382107682,0.0,0.0,0.0,0.97,0.9509981851179674,2809.165,6289.0,0.0
Kepler-292 f,0.012134244448667888,0.0,0.0,0.0,2.35,0.47005444646098005,24.325,5299.0,0.0
Kepler-1531 b,0.012128519069214267,0.0,0.0,0.0,1.11,1.029038112522686,4457.2,6260.0,0.0
HD 25723 b,0.01212094815548327,0.2840873339565257,0.05877010204625647,0.0,13.3,0.3375680580762251,39.6333,4766.0,0.04
Kepler-961 b,0.012120420550452423,0.0,0.0,0.0,2.55,0.4228675136116153,40.4,5582.0,0.0
Kepler-359 b,0.012119860068421284,0.0,0.0,0.0,3.53,0.27586206896551724,23.9,6248.0,0.0
Kepler-273 c,0.012117918574376338,0.0,0.0,0.0,1.98,0.5880217785843921,74.887,5626.0,0.0
Kepler-1408 b,0.01211601890832489,0.0,0.0,0.0,0.89,0.9056261343012705,1982.268,6170.0,0.0
TOI-1437 b,0.01210505009710236,0.2931751775636204,0.09194849601964532,0.0,2.24,0.7096188747731398,82.0,6008.0,0.17
Kepler-1141 b,0.01210198873123545,0.0,0.0,0.0,0.82,0.8620689655172414,1146.953,5791.0,0.0
HATS-12 b,0.01209206630336986,0.15342861196127372,0.10127157129879212,0.0,7.76,0.2032667876588022,566.4817,6357.0,0.085
Kepler-1632 b,0.012087123628069973,0.0,0.0,2.1307554538624583e-29,2.47,0.44101633393829404,6.062,6137.0,0.0
Kepler-540 b,0.012059262734333779,0.0,0.0,8.2654141873175e-12,2.71,0.39019963702359345,4.525,5946.0,0.0
GJ 163 b,0.012055940882830928,0.45610746652638734,0.024950579686911983,7.714567991081101e-20,3.25,0.308529945553539,5.3165,3500.0,0.073
Kepler-937 b,0.012054706903462824,0.0,0.0,0.0,3.72,0.2595281306715064,20.627,6095.0,0.0
Kepler-1352 b,0.012052735869808793,0.0,0.0,0.0,0.89,0.9056261343012705,1892.586,6118.0,0.0
Kepler-53 d,0.012048318650706942,0.0,0.0,0.0,2.12,0.2540834845735027,144.852,6085.0,0.0
Kepler-128 c,0.012046527837079097,0.3718277075692283,0.09365817171553872,0.0,1.521,0.9506234119782215,130.979,6072.0,0.037
Kepler-1297 b,0.012045656768544402,0.0,0.0,0.0,0.97,0.9509981851179674,2760.593,5818.0,0.0
TOI-1075 b,0.012032859253858934,0.0,0.0,0.0,1.791,1.6914700544464611,509.2,3875.0,0.0
Kepler-1812 b,0.012032747107072847,0.0,0.0,0.0,2.3249424,0.47731397459165154,270.34,6174.0,0.0
Kepler-1920 b,0.012031056910068701,0.0,0.0,0.0,2.95415848,0.3484573502722323,44.87,6277.0,0.0
Kepler-483 b,0.012029069252299445,0.0,0.0,0.0,3.21,0.3139745916515427,61.495,6346.0,0.0
WASP-171 b,0.01202749195584129,0.0,0.0,0.0,10.98482,0.2722323049001815,1200.24,5965.0,0.0
K2-104 b,0.012026135458074783,0.3388991373016653,0.030613880429553403,0.0,1.79,0.6715063520871144,62.1,3712.0,0.09
HAT-P-15 b,0.012024768194280746,0.200001441017965,0.08019447561039038,0.0,11.88154,0.35571687840290384,79.7578,5568.0,0.19
K2-141 b,0.012019182362216729,0.0,0.0,0.0,1.51,1.4392014519056262,3260.0,4570.0,0.0
K2-229 b,0.01201791510535424,0.0,0.0,0.0,1.0,1.3793103448275863,2290.0,5315.0,0.0
Kepler-1212 b,0.012009929391525308,0.0,0.0,0.0,2.14,0.5317604355716878,142.096,6051.0,0.0
Kepler-761 b,0.011995803131423328,0.0,0.0,0.0,2.03,0.5698729582577133,95.447,5706.0,0.0
Kepler-25 b,0.01198945702338796,0.20095524376890597,0.10119143025055305,0.0,2.748,0.42105263157894735,542.96,6354.0,0.0029
Kepler-1394 b,0.0119839011550308,0.0,0.0,0.0,1.39,0.9328493647912885,2023.005,6481.0,0.0
LHS 1903 c,0.011973377416957842,0.4191805242986362,0.029331623657634212,0.0,2.046,0.5281306715063522,16.2,3664.0,0.089
HD 49674 b,0.011965842876428781,0.1722316557502706,0.08110274082382647,0.0,6.2,0.13303085299455536,264.2871,5602.0,0.09
Kepler-268 c,0.011964038493420337,0.0,0.0,5.434102628093967e-237,3.38,0.29401088929219604,13.662,6081.0,0.0
Kepler-200 b,0.011962141906454902,0.0,0.0,0.0,2.13,0.5353901996370236,159.069,5678.0,0.0
TOI-2969 b,0.011958980617557416,0.0,0.0,0.0,12.32987877,0.19963702359346644,382.0,4738.0,0.0
HD 19615 b,0.011952039029702675,0.16463369934110342,0.04533311962386898,0.0,12.6,1.3466424682395646,270.2479,4263.0,0.2
TOI-1695 b,0.011951663852135194,0.3759730193785285,0.030026179409091445,0.0,1.9,0.9074410163339384,39.0,3690.0,0.097
Kepler-562 b,0.011949800211508517,0.0,0.0,0.0,5.21,0.16715063520871146,67.435,5575.0,0.0
Kepler-212 c,0.011929187635412996,0.0,0.0,0.0,2.74,0.38475499092558985,54.662,5852.0,0.0
Kepler-79 b,0.011916651751780194,0.2538693775538345,0.1021264091467355,0.0,3.51,0.17604355716878403,205.404,6389.0,0.022
bet UMi b,0.011909386306089937,0.16923195125085805,0.041673345087350704,0.0,12.7,0.9437386569872959,273.9958,4126.0,0.19
Kepler-1333 b,0.011896791898498946,0.0,0.0,0.0011656182551439277,2.81,0.3738656987295826,3.298,5628.0,0.0
Kepler-973 b,0.011894596573848603,0.0,0.0,4.794449704059832e-61,1.96,0.5952813067150635,7.892,5213.0,0.0
Kepler-269 b,0.01189097790799138,0.0,0.0,0.0,2.47,0.44101633393829404,604.9,5847.0,0.0
TOI-411 c,0.011882926842844917,0.25185913647483016,0.09624939894211987,0.0,2.328,0.5716878402903811,156.75,6169.0,0.16
Kepler-1239 b,0.011879341658575465,0.0,0.0,0.0,2.9,0.3575317604355717,462.91,6564.0,0.0
Kepler-1412 b,0.01187866724137323,0.0,0.0,0.0,0.83,0.869328493647913,1087.781,5880.0,0.0
K2-33 b,0.011871018314337884,0.0,0.0,0.0,5.04,2.19288770878324,89.6695,3540.0,0.0
Kepler-275 b,0.01186706046857256,0.0,0.0,0.0,2.34,0.47368421052631576,266.3,6165.0,0.0
Kepler-843 b,0.011864235966200655,0.0,0.0,0.0,2.59,0.41379310344827586,890.333,5830.0,0.0
GJ 667 C c,0.011863205481492604,0.8180216471231399,0.020943527274668396,0.9688613900625693,1.77,0.6842105263157895,0.8774,3350.0,0.02
Kepler-1564 b,0.011862392568375658,0.0,0.0,0.0,1.47,0.8656987295825771,41.514,5528.0,0.0
Kepler-1934 b,0.011860677448404976,0.0,0.0,0.0,0.91307734,0.9201451905626136,1835.6,5925.0,0.0
K2-222 b,0.011860213783759347,0.3894597834616213,0.09018539295825745,0.0,2.275,0.6753428312159709,95.0,5942.0,0.021
Kepler-149 c,0.011858222373221327,0.0,0.0,2.8685931418111635e-114,1.61,0.7695099818511797,10.084,5381.0,0.0
TOI-521 b,0.011847610249297839,0.0,0.0,0.0,1.98,0.6896551724137931,66.0,3544.0,0.0
TOI-122 b,0.011846416351984093,0.0,0.0,4.632325565782962e-81,2.72,0.3883847549909256,8.8,3403.0,0.0
Kepler-1641 b,0.01184442057953146,0.0,0.0,0.0,3.11,0.3266787658802178,82.828,6152.0,0.0
Kepler-1027 b,0.011838097738397377,0.0,0.0,0.0,0.89,0.9056261343012705,1162.51,5436.0,0.0
Kepler-480 b,0.011837537477518272,0.0,0.0,0.0,2.78,0.37749546279491836,764.078,6322.0,0.0
Kepler-518 b,0.011834423091325107,0.0,0.0,0.0,2.11,0.5408348457350273,133.317,5842.0,0.0
Kepler-1958 b,0.011834322165498156,0.0,0.0,0.0,2.05124311,0.5607985480943739,99.6,5749.0,0.0
Kepler-981 b,0.011833989426276814,0.0,0.0,0.0,2.31,0.4809437386569873,337.471,5718.0,0.0
TOI-1798.02,0.011829028991852213,0.0,0.0,0.0,1.464,2.0272232304900184,3345.44,5165.0,0.0
Kepler-1866 b,0.011826875175797993,0.0,0.0,0.0,2.08215108,0.5517241379310345,114.36,5791.0,0.0
Kepler-449 b,0.011811782279020973,0.33060311645376544,0.08236309237590028,0.0,2.056,0.5607985480943739,167.41,5649.18,0.03
Kepler-1236 b,0.01178704658895591,0.0,0.0,2.5247496425767217e-233,2.14,0.5317604355716878,13.571,5337.0,0.0
rho CrB e,0.011785171168855111,0.30467060542120405,0.08684618261472077,0.0,1.75,0.6896551724137931,151.5473,5817.0,0.082
Kepler-1133 b,0.011783463688608357,0.0,0.0,0.0,1.97,0.5916515426497277,55.758,5569.0,0.0
Kepler-982 b,0.011781438682322284,0.0,0.0,0.0,2.25,0.4972776769509982,185.203,6139.0,0.0
Kepler-864 b,0.011780517932604383,0.0,0.0,0.0,2.4,0.4573502722323049,464.765,5754.0,0.0
Kepler-185 c,0.011775227561068424,0.0,0.0,0.0,2.02,0.573502722323049,16.029,5208.0,0.0
Kepler-1801 c,0.011770002722498604,0.0,0.0,2.4850546604079802e-11,2.91,0.35571687840290384,4.47,5738.0,0.0
G 192-15 b,0.011758378064832709,0.0,0.0,2.964799502584223e-45,1.02,0.9673321234119783,7.06,2999.0,0.0
Kepler-1826 b,0.011757391037096889,0.0,0.0,0.0,1.47519116,0.8638838475499092,99.32,3821.0,0.0
TOI-2992 b,0.011755616344570535,0.12667427940819823,0.09173478655765684,0.0,13.75341932,0.4047186932849365,1484.0,6000.0,0.089
TOI-178 g,0.011752525881859426,0.22907724238004176,0.04674894480952028,0.0,2.939,0.1741141560798548,19.4978,4316.0,0.00043
Lupus-TR-3 b,0.01174920108803426,0.0,0.0,0.0,9.976,0.2540834845735027,15.9599,5000.0,0.0
Kepler-1774 b,0.011738855410212691,0.0,0.0,0.0,3.18179549,0.31578947368421056,16.4,6214.0,0.0
L 98-59 f,0.01172777152246839,0.7853468457898258,0.022679916653308374,0.9637592802272072,1.48,0.9074410163339384,1.1,3415.0,0.044
Kepler-595 b,0.011714907833781554,0.0,0.0,0.0,3.708,0.22323049001814882,17.382,5138.5,0.0
Kepler-1393 b,0.011713706416143445,0.0,0.0,0.0,0.8,0.8511796733212342,574.37,5697.0,0.0
HD 137496 b,0.011710685326105221,0.0,0.0,0.0,1.31,1.9038112522686026,3114.3366,5799.0,0.0
