pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly,mass_est_planet
K2-72 b,1.08,,1.012704174228675,8.5,3360.47,0.11,466.13,0.5226487256917766,0.12817151732151044,0.02122321953304406,5.343705012414057,3.668690510024907e-74,1.2486856,0.19071595037103953,0.01132455422046843,1.275715600725953
Kepler-691 b,2.09,,0.5480943738656987,12.995,3715.0,0.0,460.0,0.0,0.0,0.0,20.959591388792457,9.586997363022612e-211,0.6375002,0.32483373816756,0.011277603597815392,5.003733862068964
GJ 3998 c,2.5,,0.4355716878402904,5.4,3726.0,0.0,423.49,0.0,0.0,0.0,28.50810030480756,8.131074689981983e-21,0.6487883,0.3217701558492589,0.01126401042606533,6.805807622504537
Kepler-1684 b,2.87084792,,0.3629764065335753,3.42,4706.54,0.0,347.0,0.0,0.0,0.0,35.974731946235785,0.0003095494045421219,0.32145151,0.39447826479774484,0.011260503866843562,8.588334623474019
Kepler-261 c,2.0,,0.5807622504537205,14.512,5098.0,0.0,505.0,0.0,0.0,0.0,19.46152980808196,1.0788729699805573e-272,0.22189939,0.4154465119258056,0.011231226908363508,4.646098003629764
GJ 536 b,2.41,,0.4537205081669692,9.9,3641.0,0.0,451.0,0.0,0.0,0.0,26.602848845776688,3.749820678367995e-109,0.64637727,0.3205553432206444,0.011220832738014625,6.350962341197824
TOI-1801 b,2.079,5.738,0.6716878402903812,10.7276,3863.0,0.0,493.7,0.0,0.0,0.0,25.282473665099726,4.6827355253473095e-133,0.60457504,0.3298579013171422,0.011220815004886569,6.035745986086934
Kepler-1535 b,2.55,,0.4228675136116153,5.384,6021.0,0.0,384.0,0.0,0.0,0.0,29.370644238439844,1.2557337459021519e-20,0.25845963,0.4051743982821828,0.011178580644017328,7.011724818511796
Kepler-174 c,1.49,,0.852994555353902,5.296,4880.0,0.0,377.0,0.0,0.0,0.0,11.819352184196878,1.2892120461402426e-19,0.52060235,0.3450245753810424,0.011133989737187404,2.8216624863883846
Kepler-411 e,3.28,10.8,0.30490018148820325,7.6205,4974.0,0.016,503.0,0.5398940980593604,0.15028639425453638,0.0643265480579007,45.06795202233463,1.3104853989274257e-55,0.16362917,0.42439638887557485,0.011132159006130548,10.759181009074407
Kepler-1653 b,2.17,,0.5226860254083484,0.98,4807.0,0.0,284.0,0.0,0.0,0.0,22.37220034175378,0.9768168694147288,0.56732,0.3344878575895154,0.011130550790359238,5.340969408348456
Kepler-1918 b,2.29763023,,0.4845735027223231,14.43,5889.0,0.0,497.0,0.0,0.0,0.0,24.620035890333646,3.874043185630192e-269,0.18291764,0.4199983045569869,0.011129561936961923,5.877600616569709
HD 285968 b,2.83,,0.37023593466424687,5.0456,3703.49,0.0,450.0,0.0,0.0,0.0,35.15009348862319,7.584508658094865e-17,0.647456,0.31642874426062934,0.011125017100915142,8.391466693284938
GJ 685 b,2.95,,0.3502722323049002,3.0917,3816.0,0.0,368.84,0.0,0.0,0.0,37.66694235242357,0.00838466195878322,0.6484732,0.31604943826604714,0.011121247126676656,8.992320099818514
Kepler-568 b,2.26,,0.49546279491833034,8.37,3768.0,0.0,429.0,0.0,0.0,0.0,23.95658860096664,3.1705767384397603e-71,0.61346614,0.3231963655770654,0.011105368844673148,5.719214243194191
Kepler-632 b,2.21,,0.5099818511796733,14.72,5322.0,0.0,500.0,0.0,0.0,0.0,23.057921240007,8.269395503652205e-282,0.16461952,0.4229834165108,0.01110275826900522,5.50467321415608
GJ 3138 c,1.88,,0.6279491833030854,13.9,3717.0,0.11,530.85,0.43082258798287154,0.07142022755420703,0.030747448843294414,17.477795640137867,9.670861968876075e-247,0.6387291,0.31694026036362033,0.01108974559102311,4.172516355716878
LP 791-18 d,1.032,0.91,0.8275862068965517,5.83,2960.0,0.0011,395.5,0.4654989002980199,0.15469225303527506,0.010525191002831707,3.810140098950967,2.8704422525273e-26,1.5687172,0.1095988284698616,0.011080669705789333,0.9096039459310346
KOI-1831 d,1.13,2.23,1.8058076225045372,11.8,5233.0,0.0,475.0,0.0,0.0,0.0,10.914288304927567,1.4114592221778239e-167,0.8527607,0.26780054391069436,0.011052618430875504,2.6055944010889287
GJ 3090 c,3.14,,0.32123411978221417,4.58,3707.0,0.0,407.2,0.0,0.0,0.0,41.658077254140714,2.698270104660239e-12,0.652787,0.31175461696508894,0.011039034092038859,9.945133372050817
Kepler-992 b,1.62,,0.764065335753176,15.291,4944.0,0.0,510.0,0.0,0.0,0.0,13.607055303788215,1.2899865753440438e-307,0.36100477,0.3761232252049508,0.01102500841912601,3.2484451687840292
Kepler-1652 b,1.6,,0.7767695099818512,0.81,3638.0,0.0,268.0,0.0,0.0,0.0,13.327255612574529,0.9637904968388026,1.2025421,0.18623235581123757,0.01096084188132669,3.1816479128856634
L 98-59 d,1.627,1.64,0.3992740471869329,4.97,3415.0,0.006,416.0,0.5641941044154426,0.2142378930498013,0.022679916653307132,7.203148198236998,4.2640645760920335e-16,0.95034677,0.242343467514328,0.010960443735753306,1.719624962359347
Kepler-1013 b,2.15,,0.5281306715063522,16.101,4954.0,0.0,766.0,0.0,0.0,0.0,21.985957250063045,0.0,0.20244709,0.4084713949641731,0.010952537681863744,5.248760662431942
Kepler-319 d,2.29,,0.48638838475499097,17.962,5526.0,0.0,528.0,0.0,0.0,0.0,24.466860820351094,0.0,0.1417477,0.42020490206823413,0.010908767446049659,5.841032762250454
Kepler-505 b,2.6,,0.411978221415608,3.641,3931.0,0.0,314.0,0.0,0.0,0.0,30.330733388615087,2.062229439489781e-05,0.5877582,0.3195448990531786,0.010874295722319963,7.240929219600726
Kepler-988 b,2.07,,0.5553539019963702,6.56,4005.0,0.0,368.0,0.0,0.0,0.0,20.633337086744156,7.3592998196868435e-37,0.5590273,0.32588076639214614,0.01087285775964702,4.92584638475499
K2-4 b,2.1,,0.544464609800363,15.6,4014.73,0.08,563.0,0.4346932437365689,0.06542203269802178,0.03870091360794489,21.12108135382583,4.8e-322,0.42975578,0.35314243856374117,0.0108356727045399,5.0422867513611624
Kepler-993 b,2.97,,0.3466424682395644,3.954,3843.0,0.0,352.0,0.0,0.0,0.0,38.039931450518424,2.2970492134078294e-07,0.6029069,0.313700159245565,0.010813319977898136,9.081364687840292
TOI-7166 b,2.01,,0.5771324863883848,1.07,3099.0,0.0,249.0,0.0,0.0,0.0,19.63144658511358,0.9739083877721493,1.3514102,0.14590957482218944,0.010783547776181427,4.686662646098002
Kepler-722 c,2.82,,0.3720508166969147,5.48,5863.0,0.0,401.0,0.0,0.0,0.0,34.949277047746776,9.025633266741162e-22,0.21620385,0.39853517044573206,0.010783056117941815,8.343525299455534
Kepler-1321 d,2.62843782,,0.4065335753176044,15.84,3640.0,0.0,509.0,0.0,0.0,0.0,30.92275299334855,0.0,0.5970382,0.31333653943754436,0.01077215575758101,7.382263489351687
Kepler-1204 b,3.05,,0.3357531760435572,7.021,5825.0,0.0,448.0,0.0,0.0,0.0,39.90324887759406,1.5820251193198165e-44,0.18157203,0.4054466068115992,0.010763431120255742,9.526198956442832
Kepler-1742 b,2.1782413,,0.5190562613430127,10.73,5776.0,0.0,462.0,0.0,0.0,0.0,22.47092798609845,3.9306055985230844e-133,0.20708182,0.3997147918630748,0.010762087745784705,5.3645388972743655
Kepler-146 c,3.13,,0.32304900181488205,9.887,5948.0,0.0,473.0,0.0,0.0,0.0,41.494451234167705,8.58369453079016e-109,0.16943869,0.4048682873149734,0.010682601398001795,9.906070537205082
Kepler-676 b,3.04,,0.3357531760435572,8.241,3701.0,0.0,396.0,0.0,0.0,0.0,39.51204335427572,2.1424820232745e-68,0.595968,0.3096342371918782,0.010675009905552393,9.43280551724138
Kepler-1663 b,3.30395896,,0.30127041742286753,4.07,3844.0,0.0,362.0,0.0,0.0,0.0,45.5144218889729,3.5589219775494036e-08,0.6002638,0.30826271015903867,0.010664766636765724,10.865767838399996
Kepler-533 b,3.38,,0.29401088929219604,8.769,4758.0,0.0,423.0,0.0,0.0,0.0,47.55565041090551,2.505195554227191e-80,0.20964535,0.39472441986489515,0.010653123734353863,11.353075252268603
Kepler-1798 b,2.30911251,,0.4809437386569873,6.52,3967.0,0.0,408.0,0.0,0.0,0.0,24.803796914786954,3.158484794214522e-36,0.53515685,0.3210389745883196,0.010622520949593995,5.92147032965377
Kepler-1853 b,1.51862272,,0.8312159709618875,5.23,4821.0,0.0,386.0,0.0,0.0,0.0,12.194167818364711,7.227212871410618e-19,0.5172452,0.3241957999355843,0.010602071036259547,2.9111431277772857
Kepler-1646 b,1.23,,1.0925589836660616,4.2,3299.0,0.0,365.0,0.0,0.0,0.0,8.51625851203296,3.7091374740870733e-09,1.3594608,0.13604921068190615,0.01058462908387629,2.033106958257713
Kepler-1418 b,1.66,,0.7386569872958259,7.29,4770.0,0.0,419.0,0.0,0.0,0.0,14.153233893625375,2.3515672112098676e-49,0.42882878,0.343035603399746,0.010581419330156404,3.3788357023593467
TOI-2096 b,1.243,,1.0798548094373865,9.4,3300.0,0.15,445.0,0.47436408013252934,0.10779638659711226,0.019607843137254447,8.686950805674238,7.075121758449885e-96,1.2596834,0.15789989947109287,0.010575870458547566,2.0738567416787665
Kepler-10 c,2.355,11.29,0.8620689655172414,18.3,5708.0,0.136,579.0,0.41584146871492245,0.05446444883347487,0.08393439119515668,47.16320981500305,0.0,0.21966457,0.38883832846927335,0.010562984549268652,11.259386961206896
Kepler-236 c,2.0,,0.5807622504537205,3.802,3750.0,0.0,329.0,0.0,0.0,0.0,19.46152980808196,2.2256348784190615e-06,0.7559579,0.2686860330496449,0.010543319151883487,4.646098003629764
Kepler-445 d,1.25,,1.0725952813067152,4.314,3157.0,0.0,305.0,0.0,0.0,0.0,8.775149625073578,4.741260669660448e-10,1.4353498,0.11597164755675585,0.010506031486937187,2.094912658802178
Kepler-264 c,2.83,,0.37023593466424687,15.347,6158.0,0.0,511.0,0.0,0.0,0.0,35.15009348862319,3.3757634962638e-310,0.18430059,0.39346103208525174,0.010482917513795646,8.391466693284938
Kepler-358 c,2.85,,0.3666061705989111,6.599,5908.0,0.0,411.0,0.0,0.0,0.0,35.54863750630473,1.7815446401937125e-37,0.20164736,0.3881839115849489,0.010447995697965963,8.486612068965519
Kepler-1948 b,1.03283226,,0.987295825771325,5.98,3872.0,0.0,399.0,0.0,0.0,0.0,4.556436198815113,2.725646054351387e-28,1.0628014,0.19635086545498404,0.010443579522006145,1.087769015886407
Kepler-1701 b,2.22186207,,0.5063520871143375,1.3,5146.0,0.0,273.0,0.0,0.0,0.0,23.26443442129576,0.9776029816166067,0.46285707,0.3250021754492532,0.010323538830553662,5.553974604579688
Kepler-199 c,3.25,,0.308529945553539,7.885,5644.0,0.0,420.0,0.0,0.0,0.0,44.36454326184406,6.772621947103448e-61,0.15525962,0.3931261683342119,0.010315322492068565,10.591254537205081
TOI-4342 c,2.349,4.8,0.36479128856624315,11.6,3866.0,0.0,514.0,0.0,0.0,0.0,19.80533160113487,7.692214933077378e-161,0.52504647,0.31070794103981075,0.010312353923490059,4.728174635842105
Kepler-1388 e,2.46,,0.4428312159709619,3.97,4098.0,0.0,299.0,0.0,0.0,0.0,27.61418042439924,1.7774856238574133e-07,0.5172372,0.31223852645681566,0.0103072406002081,6.592399970961887
Kepler-1009 b,2.17,,0.5226860254083484,11.561,4027.0,0.0,403.0,0.0,0.0,0.0,22.37220034175378,1.547575789465108e-159,0.48285508,0.31957709343116164,0.010299515771834966,5.340969408348456
LHS 1678 d,0.981,,0.958257713248639,9.1,3490.0,0.036,462.95,0.6200035474644029,0.14315154956182227,0.024683442859431293,3.789465479078913,2.3586667087326138e-88,1.2110735,0.15716005321793292,0.010290922347693056,0.9046682440072595
Kepler-1060 b,2.38,,0.4627949183303085,17.416,5797.0,0.0,484.0,0.0,0.0,0.0,26.13413090004276,0.0,0.15069984,0.3926767803325254,0.010279225286356091,6.239064174228674
Kepler-1354 b,2.97,,0.3466424682395644,18.86,6168.0,0.0,466.0,0.0,0.0,0.0,38.039931450518424,0.0,0.17299429,0.3866049800667295,0.010251858504024387,9.081364687840292
Kepler-224 e,1.97,,0.5916515426497277,18.732,5018.0,0.0,517.0,0.0,0.0,0.0,18.94755991323829,0.0,0.22494498,0.3748627774691601,0.010247412779071,4.5233967295825765
Kepler-2000 b,2.73,,0.38656987295825773,18.73,3757.0,0.0,530.0,0.0,0.0,0.0,32.94614117139229,0.0,0.52155405,0.3087691725730421,0.010245394853808007,7.865311834845735
Kepler-251 e,2.77,,0.3793103448275862,3.548,5526.0,0.0,360.0,0.0,0.0,0.0,33.76934241377408,6.765783388211546e-05,0.24279365,0.37078956066171265,0.010244924950029016,8.061836655172414
Kepler-446 b,1.5,,0.8457350272232306,16.213,3359.0,0.0,648.0,0.0,0.0,0.0,11.956297267836291,0.0,1.028974,0.19543944497082552,0.010235509020266716,2.8543557168784033
KOI-351 e,2.66,,0.4010889292196007,10.228,6080.0,0.0,450.0,0.0,0.0,0.0,31.62089761807604,2.4309247923352455e-118,0.20257029,0.3792002563914767,0.010231582532490877,7.548933241379312
Kepler-896 b,2.53,,0.426497277676951,1.99,5262.0,0.0,303.0,0.0,0.0,0.0,28.931199246336508,0.9816987035563466,0.34471282,0.3474201805825496,0.010227993384181936,6.90681505444646
Kepler-924 b,3.07,,0.33212341197822143,19.997,6167.0,0.0,610.0,0.0,0.0,0.0,40.25346096141755,0.0,0.16934054,0.3843711248220113,0.010176739397372106,9.609805932849364
Kepler-1824 b,2.38127597,,0.4627949183303085,7.45,6002.0,0.0,421.0,0.0,0.0,0.0,26.17618667472595,2.469861268675838e-52,0.23940794,0.36843031368242823,0.010168185251957595,6.249104250868258
Kepler-940 b,3.34,,0.29764065335753176,10.519,5769.0,0.0,486.0,0.0,0.0,0.0,46.45369443982614,8.36057589565838e-127,0.14412674,0.3893824664881188,0.010161944754893645,11.090002642468237
Kepler-329 c,1.93,,0.6079854809437387,11.869,4257.0,0.0,402.0,0.0,0.0,0.0,18.30854131939945,6.188310876590763e-170,0.44341284,0.32199413402984983,0.010142695482573927,4.370842277676951
Kepler-331 c,1.84,,0.6460980036297641,13.888,4347.0,0.0,425.0,0.0,0.0,0.0,16.859336442055245,3.0265967260449915e-246,0.42790467,0.32203360035137085,0.010058579568957653,4.02487009800363
TOI-198 b,1.36,3.17,1.250453720508167,7.2,3801.0,0.15,456.0,0.4932902377912529,0.13908507785373075,0.03299139819415313,13.175677541511302,1.0351957841321942e-47,1.0091287,0.19264764851731367,0.010057795883710665,3.145461313974592
Kepler-298 d,2.5,,0.43375680580762255,1.715,4465.0,0.0,277.0,0.0,0.0,0.0,28.389316553537533,0.9813969869851081,0.5083164,0.30329064414007945,0.01003769957281649,6.777450090744102
Kepler-49 c,2.444,8.38,0.5643700544464609,12.341,4095.6,0.008,443.0,0.507775323672864,0.09417260865535099,0.04086124913179978,34.51089131454824,1.6901395248493244e-186,0.42046967,0.3222562334375941,0.010023274425510448,8.238868414826266
TOI-2096 c,1.914,,0.6152450090744103,3.7,3300.0,0.1,349.0,0.5408892227892247,0.2593702842698203,0.01960784313725346,18.070181261383908,9.272571578024352e-06,0.99229586,0.19493658084389914,0.010021868766800215,4.313938005473685
Kepler-446 c,1.11,,1.029038112522686,6.705,3359.0,0.0,520.0,0.0,0.0,0.0,5.895070533268197,3.224142963245787e-39,1.3050115,0.12488928129501131,0.010010751352167167,1.4073444228675138
Kepler-833 b,2.02,,0.573502722323049,8.313,4339.0,0.0,382.0,0.0,0.0,0.0,19.800593202511692,5.690797331750575e-70,0.4208189,0.32100961276368317,0.009994457265123416,4.7270434264972785
TOI-2095 c,1.33,7.4,0.7509105179932297,1.84,3759.0,0.0,297.0,0.0,0.0,0.0,7.4,0.9266163634829344,1.0627278,0.17784085905614447,0.00998684241260344,1.7666198683200385
Kepler-309 c,2.51,,0.4319419237749546,2.142,4713.0,0.0,204.0,0.0,0.0,0.0,28.611137990783305,0.9055011275238417,0.40828317,0.3222094175369061,0.00995525641886329,6.830406058076223
Kepler-54 d,1.53,12.0946,1.6696914700544463,3.425,4252.0,0.0,328.0,0.0,0.0,0.0,25.04950396164277,0.00029464004212247465,0.990503,0.19214505025391365,0.009943211134444716,5.980128566243194
Kepler-1667 b,2.98385261,,0.3448275862068966,9.3,5941.54,0.0,655.0,0.0,0.0,0.0,38.37273127840353,2.628858118527588e-93,0.17374769,0.37236071925874675,0.009904823651544627,9.160814794342361
TOI-406.01,2.08,6.57,0.7441016333938294,3.0,3392.0,0.056,368.0,0.6234098523178147,0.34837360590980493,0.022065501950097297,28.04857952836158,0.018092011481473384,0.9733216,0.19436339949257303,0.009903631438144054,6.696105117967333
Kepler-622 b,2.13,,0.5353901996370236,12.486,4201.0,0.0,446.0,0.0,0.0,0.0,21.67194234972401,9.463055342671289e-192,0.41559783,0.3176217504958382,0.009882288612007104,5.173795127041742
Kepler-1237 b,2.86,,0.36479128856624315,4.042,5472.0,0.0,366.0,0.0,0.0,0.0,35.74630587748713,5.622276607138482e-08,0.2217175,0.3605022016727806,0.009875668415167639,8.533801916515424
Kepler-298 c,1.93,,0.6079854809437387,8.696,4465.0,0.0,416.0,0.0,0.0,0.0,18.30854131939945,1.2558512313061014e-78,0.39970374,0.3198435488414044,0.009849857098098946,4.370842277676951
Kepler-1162 b,2.21,,0.5099818511796733,12.245,5390.0,0.0,490.0,0.0,0.0,0.0,23.057921240007,4.52735192643115e-183,0.17447165,0.3693498068974784,0.009834566770660892,5.50467321415608
Kepler-1651 b,1.84,,0.6460980036297641,5.65,3713.0,0.13,393.0,0.49466411663003773,0.17154090365465563,0.030640594112301103,16.859336442055245,6.970759256216112e-24,0.74185693,0.24218336987570993,0.009812572368813515,4.02487009800363
GJ 3929 b,1.09,1.75,1.32486388384755,17.3,3384.0,0.0,568.0,0.0,0.0,0.0,7.186862970568876,0.0,1.3281114,0.10950911503391395,0.009758321725095331,1.715737150635209
TOI-1759 b,3.14,10.8,0.3466424682395644,6.39,4065.0,0.0,443.0,0.0,0.0,0.0,44.953066415485175,3.2837668491724516e-34,0.43521318,0.30687170267408415,0.00972488795572134,10.731754090744102
Kepler-1718 b,2.5685207,,0.4192377495462795,3.7,5731.0,0.0,345.0,0.0,0.0,0.0,29.757620483118746,9.370852937444435e-06,0.2619864,0.3453377722711086,0.009722758720437114,7.1041085918114755
Kepler-158 c,1.9,,0.6206896551724138,6.677,4623.0,0.0,418.0,0.0,0.0,0.0,17.83297987114956,9.724935565657311e-39,0.38945764,0.31609429734515343,0.009701208121917566,4.2573103448275855
Kepler-1896 b,3.09935997,,0.3284936479128857,19.5,6122.0,0.0,536.0,0.0,0.0,0.0,40.96676249454488,0.0,0.16046092,0.3663620769256078,0.009684036385283297,9.780094130217725
Kepler-1552 b,2.47,,0.44101633393829404,1.854,5202.0,0.0,268.0,0.0,0.0,0.0,27.837750867808452,0.9810664283135114,0.3653315,0.3206480454264136,0.009681099895704152,6.645773482758623
Kepler-283 c,1.82,,0.6569872958257714,0.949,4351.0,0.0,240.0,0.0,0.0,0.0,16.59051031687569,0.969816637480068,0.7794594,0.22775833941251233,0.009663261293601493,3.9606925880217796
Kepler-1610 c,2.09,,0.5480943738656987,8.34,5295.0,0.0,433.0,0.0,0.0,0.0,20.959591388792457,1.4529698393582837e-70,0.22812065,0.3483440423567237,0.009611061526997785,5.003733862068964
Kepler-1938 b,1.82828927,,0.6533575317604357,18.25,4522.0,0.0,527.0,0.0,0.0,0.0,16.72531256088653,0.0,0.36481714,0.31791297437578797,0.009610849133726097,3.9928742532330874
TOI-1824 b,2.7438269,16.0,0.7695099818511797,14.6287,5165.0,0.0,528.67,0.0,0.0,0.0,66.58447742808423,8.84900486985993e-278,0.19623885,0.3552186209246167,0.009605616393340226,15.895873073805504
Kepler-1388 d,2.86,,0.36479128856624315,8.66,4098.0,0.0,363.0,0.0,0.0,0.0,35.74630587748713,8.708932139644464e-78,0.4106841,0.3070258230426591,0.009594103508461575,8.533801916515424
Kepler-267 c,2.13,,0.5353901996370236,17.583,4258.0,0.0,484.0,0.0,0.0,0.0,21.67194234972401,0.0,0.37552172,0.3146075508681974,0.009588092348867906,5.173795127041742
HD 73583 c,2.39,9.7,0.7041742286751361,10.2,4511.0,0.08,498.0,0.4833009063017193,0.10491822574496376,0.05195811294544341,40.268220578021854,1.5461585065909935e-117,0.2903633,0.3327430991028873,0.00956795409203567,9.613329531760437
55 Cnc B b,1.69,,0.7223230490018149,4.0271,3286.0,0.0,395.41,0.0,0.0,0.0,14.60428153050956,7.028032994803229e-08,1.111922,0.1492283154197665,0.009551362778035432,3.486515393829401
KOI-7913 b,2.34,,0.47368421052631576,8.27,4324.0,0.0,432.0,0.0,0.0,0.0,25.422900048979745,4.982600096906484e-69,0.37021294,0.3140705386358426,0.009545725394610172,6.069270315789472
Kepler-265 d,2.49,,0.4373865698729583,18.941,5835.0,0.0,554.0,0.0,0.0,0.0,28.284733705718782,0.0,0.13966301,0.3649381274355176,0.009534819062753197,6.752482774954631
Kepler-1674 b,3.2057749,,0.3139745916515427,7.13,5473.91,0.0,417.0,0.0,0.0,0.0,43.32935121412675,1.8947794194973895e-46,0.1571655,0.3607528412188815,0.009527668974885595,10.344120640039636
Kepler-801 b,2.0,,0.5807622504537205,14.442,4435.0,0.0,419.0,0.0,0.0,0.0,19.46152980808196,1.167986902775637e-269,0.35526663,0.31656072817247677,0.009525110774547877,4.646098003629764
Kepler-236 b,1.57,,0.7967332123411978,15.632,3750.0,0.0,469.0,0.0,0.0,0.0,12.915180730626957,1.5e-323,0.7740896,0.22231987550507012,0.00949972216791087,3.083272281306715
Kepler-1460 b,1.96,,0.5952813067150635,5.469,4422.0,0.0,391.0,0.0,0.0,0.0,18.77496206720648,1.2102987348635238e-21,0.44918236,0.29458468759891865,0.009498617115848876,4.482192029038112
TOI-2095 b,1.25,4.1,0.50114708480776,3.43,3759.0,0.0,347.0,0.0,0.0,0.0,4.1,0.00023921050377371378,0.9397017,0.18513299183809087,0.009491608238407088,0.9788029000151564
Kepler-327 d,1.73,,0.7005444646098004,7.59,3799.0,0.0,387.0,0.0,0.0,0.0,15.193667726976054,5.036248579939788e-55,0.7354363,0.22830719767590568,0.009435250244996165,3.6272209836660614
Kepler-283 b,2.13,,0.5353901996370236,16.26,4351.0,0.0,488.0,0.0,0.0,0.0,21.67194234972401,0.0,0.34770614,0.3138586749969288,0.009417013881896797,5.173795127041742
Kepler-310 d,2.47,7.0,0.5989110707803993,3.664,5797.0,0.0,353.0,0.0,0.0,0.0,37.804353030357156,1.5350720909333762e-05,0.30590156,0.3231569338819581,0.009416877120353877,9.025124482758622
Kepler-81 d,1.21,,1.0816696914700545,7.507,4500.0,0.0,418.0,0.0,0.0,0.0,8.026743428190604,1.9584741854228132e-53,0.745594,0.22521282873399048,0.009414695937627508,1.9162438402903812
Kepler-615 b,1.74,,0.6969147005444646,19.18,4655.0,0.0,620.0,0.0,0.0,0.0,15.378570915853674,0.0,0.35815126,0.31143718502882095,0.009414625479790025,3.6713633684210523
Kepler-1388 b,2.59,,0.41379310344827586,17.674,4098.0,0.0,434.0,0.0,0.0,0.0,30.114187470357702,0.0,0.37758893,0.307107553199492,0.009414534625285902,7.189232689655172
K2-266 e,2.73,14.3,0.4010889292196007,9.581,4285.0,0.043,490.1,0.48790018165880483,0.11211931454446547,0.04592082064432603,34.183554924308424,1.4296708753283648e-100,0.29509598,0.32513394425855585,0.009406329838468933,8.16072260798548
Kepler-834 b,2.02,,0.573502722323049,11.845,4554.0,0.0,378.0,0.0,0.0,0.0,19.800593202511692,4.1146368228580777e-169,0.3294556,0.3157825001424157,0.009364307132929956,4.7270434264972785
Kepler-26 e,2.41,,0.455535390199637,1.753,4486.0,0.0,276.0,0.0,0.0,0.0,26.709260241159793,0.9803148706720477,0.5078099,0.27607779572204555,0.00936403304897921,6.3763661905626146
Kepler-1461 b,2.03,,0.5698729582577133,8.88,4919.0,0.0,451.0,0.0,0.0,0.0,19.968928973515528,5.759980872080535e-83,0.2723638,0.3280669022112977,0.009353912101141055,4.767230631578946
HD 88986 b,2.49,17.2,1.1070780399274047,7.3543,5861.0,0.24,460.0,0.4417507211319145,0.1250589876133418,0.0880215846556473,71.59206456634213,1.5746115270115204e-50,0.5655824,0.262467555047394,0.009345476690774115,17.09134644283122
Kepler-235 e,2.22,,0.5063520871143375,1.33,4255.0,0.0,306.0,0.0,0.0,0.0,23.205991940484335,0.9775188556601869,0.65562475,0.24210168588181283,0.009337426927471713,5.54002249001815
HD 15906 c,2.93,,0.35390199637023595,13.37,4757.0,0.04,532.0,0.455916902612918,0.07912993228706669,0.058529678901521505,37.28846303513528,2.611208566974349e-225,0.13682659,0.35744112503295106,0.009334430321026765,8.901964818511798
Kepler-202 c,1.85,,0.6424682395644283,17.07,4668.0,0.0,505.0,0.0,0.0,0.0,17.039445495925126,0.0,0.32421854,0.31535408231388407,0.009325010876632362,4.067867967332124
Kepler-1766 b,2.27904508,,0.49001814882032674,7.8,5868.0,0.0,406.0,0.0,0.0,0.0,24.29738424143328,3.563625906744553e-59,0.22810264,0.336709279805046,0.009324126996294542,5.800573209340843
Kepler-1802 c,2.322,,0.47731397459165154,3.86,4245.0,0.0,357.0,0.0,0.0,0.0,25.031069447353754,9.568709974061932e-07,0.48078147,0.2804439040827153,0.009323374891739747,5.975727650134301
Kepler-1085 c,3.26817741,,0.30490018148820325,11.8,5816.0,0.0,491.0,0.0,0.0,0.0,44.58237119496439,1.4330243467341424e-167,0.14005868,0.3560821818588256,0.009318661444443922,10.643257125654468
Kepler-1709 b,3.12424875,,0.32486388384754994,11.7,5918.0,0.0,472.0,0.0,0.0,0.0,41.497970310171944,3.49447649865302e-164,0.15227798,0.3530610646652805,0.00931122458989032,9.906910654716869
Kepler-1086 b,2.44,,0.4482758620689656,9.157,4350.0,0.0,433.0,0.0,0.0,0.0,27.277429546248953,1.0201960332386176e-89,0.3413139,0.31098605763003534,0.009311121840786704,6.512006620689656
GJ 251 b,1.79,,0.6696914700544465,2.37,3342.0,0.0,336.0,0.0,0.0,0.0,16.08875615821695,0.5603653818706215,1.1130202,0.13723912203441893,0.009261814373404405,3.8409076061705996
KOI-351 d,2.87,,0.3629764065335753,18.168,6080.0,0.0,520.0,0.0,0.0,0.0,35.9428653823958,0.0,0.15823099,0.34968005108349226,0.009260533861225146,8.58072704174229
Kepler-1378 b,2.2,,0.5136116152450091,14.867,4407.0,0.0,525.0,0.0,0.0,0.0,22.908227554373934,2.4176930402960683e-288,0.31975308,0.3121314832665133,0.009221062295427195,5.468936479128859
Kepler-1030 b,2.48,,0.43920145190562615,16.881,4983.0,0.0,529.0,0.0,0.0,0.0,28.06127623040837,0.0,0.15092468,0.3492891669302524,0.00921080958912951,6.6991362323049
Kepler-1467 b,3.3,,0.30308529945553536,7.917,5332.0,0.0,411.0,0.0,0.0,0.0,45.6242040824523,1.4957393383357052e-61,0.14992407,0.346983121717131,0.009148467854742125,10.891976406533574
Kepler-184 d,2.49,,0.4373865698729583,18.557,5788.0,0.0,559.0,0.0,0.0,0.0,28.284733705718782,0.0,0.13510554,0.34997546739768215,0.009140934052974056,6.752482774954631
Kepler-231 b,1.73,35.4,2.50453720508167,14.879,3767.0,0.0,488.0,0.0,0.0,0.0,54.319330215613874,7.183042385018899e-289,1.25119,0.1014095286482966,0.009136593392050994,12.967784863883848
TOI-1260 d,3.12,11.84,0.3883847549909256,10.32,4227.0,0.0,499.0,0.0,0.0,0.0,49.409967230144275,5.557923990244172e-121,0.33592698,0.3048047607046975,0.009129175806240524,11.79576078402904
